emg1,emg2,emg3
0.469208,4.496579,1.031281
0.259042,1.925709,0.454545
0.356794,0.772239,0.254154
0.850440,0.483871,0.224829
1.720430,0.664712,0.215054
1.749756,0.542522,0.229717
1.388074,0.547410,0.210166
0.703812,0.273705,0.171065
0.386119,0.210166,0.161290
0.229717,0.171065,0.156403
0.175953,0.146628,0.146628
0.171065,0.161290,0.161290
0.141740,0.146628,0.156403
0.156403,0.161290,0.156403
0.166178,0.156403,0.156403
0.151515,0.166178,0.156403
0.190616,0.180841,0.161290
0.156403,0.190616,0.171065
0.171065,0.161290,0.166178
0.166178,0.146628,0.161290
0.166178,0.136852,0.156403
0.195503,0.141740,0.175953
0.190616,0.215054,0.166178
0.254154,0.244379,0.180841
0.278592,0.410557,0.200391
0.293255,0.263930,0.205279
0.244379,0.293255,0.669599
1.099707,0.391007,4.848485
0.801564,0.259042,4.824047
1.207234,0.200391,4.809384
1.348974,0.254154,4.809384
1.304985,0.185728,4.809384
1.407625,0.166178,4.819159
1.593353,0.161290,4.809384
1.368524,0.146628,4.809384
1.407625,0.195503,4.804497
1.353861,0.166178,4.809384
1.417400,0.180841,4.799609
0.909091,0.229717,4.809384
0.933529,0.171065,4.809384
1.036168,0.156403,4.809384
1.363636,0.175953,4.804497
1.300098,0.166178,4.809384
1.197458,0.254154,4.804497
1.187683,0.200391,4.809384
1.695992,0.171065,4.804497
1.212121,0.175953,4.804497
1.412512,0.215054,4.814272
1.089932,0.190616,4.799609
1.348974,0.259042,4.799609
1.016618,0.195503,4.799609
1.627566,0.254154,4.799609
1.329423,0.244379,4.799609
1.099707,0.293255,4.799609
1.392962,0.347019,4.794721
1.329423,0.469208,4.799609
1.163245,0.444770,4.799609
1.182796,0.371457,4.794721
1.695992,0.371457,4.799609
1.089932,0.307918,4.799609
1.138807,0.273705,4.794721
1.109482,0.371457,4.799609
0.865103,0.386119,4.794721
1.109482,0.395894,4.804497
0.869990,0.415445,4.794721
0.869990,0.337243,4.799609
0.845552,0.498534,4.794721
0.650049,0.650049,4.799609
